5.6109	-9.6471
5.4991	-9.7460
5.3880	-9.8447
5.2777	-9.9430
5.1682	-10.0412
5.0596	-10.1390
4.9519	-10.2365
4.8451	-10.3338
4.7392	-10.4308
4.6342	-10.5274
4.5302	-10.6238
4.4271	-10.7199
4.3251	-10.8156
4.2241	-10.9111
4.1241	-11.0062
4.0252	-11.1009
3.9273	-11.1954
3.8305	-11.2894
3.7349	-11.3832
3.6403	-11.4765
3.5469	-11.5695
3.4547	-11.6621
3.3636	-11.7543
3.2737	-11.8462
3.1850	-11.9376
3.0975	-12.0286
3.0112	-12.1191
2.9261	-12.2093
2.8423	-12.2990
2.7597	-12.3882
2.6784	-12.4770
2.5983	-12.5652
2.5196	-12.6530
2.4421	-12.7403
2.3659	-12.8271
2.2910	-12.9134
2.2173	-12.9991
2.1450	-13.0843
2.0741	-13.1689
2.0044	-13.2530
1.9360	-13.3365
1.8690	-13.4194
1.8033	-13.5016
1.7389	-13.5833
1.6759	-13.6643
1.6142	-13.7447
1.5538	-13.8244
1.4947	-13.9034
1.4369	-13.9818
1.3805	-14.0594
1.3254	-14.1364
1.2716	-14.2126
1.2191	-14.2881
1.1680	-14.3628
1.1181	-14.4367
1.0695	-14.5099
1.0223	-14.5823
0.9763	-14.6539
0.9315	-14.7246
0.8881	-14.7945
0.8459	-14.8636
0.8049	-14.9318
0.7652	-14.9991
0.7268	-15.0655
0.6895	-15.1311
0.6535	-15.1957
0.6186	-15.2593
0.5850	-15.3221
0.5525	-15.3838
0.5211	-15.4446
0.4909	-15.5044
0.4618	-15.5632
0.4339	-15.6210
0.4070	-15.6778
0.3812	-15.7335
0.3565	-15.7882
0.3329	-15.8418
0.3102	-15.8944
0.2886	-15.9458
0.2679	-15.9962
0.2483	-16.0454
0.2296	-16.0935
0.2118	-16.1405
0.1950	-16.1864
0.1790	-16.2310
0.1639	-16.2746
0.1497	-16.3169
0.1363	-16.3580
0.1237	-16.3980
0.1119	-16.4367
0.1008	-16.4742
0.0905	-16.5105
0.0809	-16.5456
0.0720	-16.5794
0.0638	-16.6119
0.0562	-16.6432
0.0492	-16.6732
0.0429	-16.7020
0.0371	-16.7294
0.0318	-16.7556
0.0271	-16.7805
0.0228	-16.8040
0.0190	-16.8263
0.0157	-16.8472
0.0128	-16.8668
0.0102	-16.8851
0.0081	-16.9020
0.0062	-16.9176
0.0047	-16.9319
0.0034	-16.9448
0.0024	-16.9563
0.0016	-16.9665
0.0010	-16.9754
0.0006	-16.9829
0.0003	-16.9890
0.0001	-16.9938
0.0000	-16.9973
0.0000	-16.9993
0.0000	-17.0000
-0.0000	-16.9993
-0.0000	-16.9973
-0.0001	-16.9939
-0.0003	-16.9891
-0.0006	-16.9830
-0.0010	-16.9755
-0.0016	-16.9667
-0.0024	-16.9565
-0.0034	-16.9450
-0.0046	-16.9321
-0.0062	-16.9178
-0.0080	-16.9023
-0.0102	-16.8853
-0.0127	-16.8671
-0.0157	-16.8475
-0.0190	-16.8266
-0.0228	-16.8044
-0.0270	-16.7809
-0.0317	-16.7560
-0.0370	-16.7299
-0.0428	-16.7024
-0.0491	-16.6737
-0.0561	-16.6437
-0.0637	-16.6125
-0.0719	-16.5799
-0.0808	-16.5461
-0.0903	-16.5111
-0.1006	-16.4748
-0.1117	-16.4373
-0.1235	-16.3986
-0.1361	-16.3587
-0.1494	-16.3176
-0.1637	-16.2753
-0.1787	-16.2318
-0.1947	-16.1871
-0.2115	-16.1413
-0.2293	-16.0943
-0.2480	-16.0462
-0.2676	-15.9970
-0.2882	-15.9467
-0.3098	-15.8952
-0.3325	-15.8427
-0.3561	-15.7891
-0.3808	-15.7344
-0.4066	-15.6787
-0.4334	-15.6220
-0.4614	-15.5642
-0.4904	-15.5054
-0.5206	-15.4456
-0.5519	-15.3848
-0.5844	-15.3231
-0.6181	-15.2604
-0.6529	-15.1967
-0.6889	-15.1321
-0.7261	-15.0666
-0.7646	-15.0002
-0.8043	-14.9329
-0.8452	-14.8647
-0.8874	-14.7957
-0.9308	-14.7258
-0.9755	-14.6550
-1.0215	-14.5835
-1.0687	-14.5111
-1.1173	-14.4380
-1.1671	-14.3640
-1.2183	-14.2893
-1.2707	-14.2138
-1.3245	-14.1376
-1.3796	-14.0607
-1.4360	-13.9831
-1.4937	-13.9047
-1.5528	-13.8257
-1.6131	-13.7460
-1.6749	-13.6656
-1.7379	-13.5846
-1.8022	-13.5030
-1.8679	-13.4207
-1.9349	-13.3378
-2.0033	-13.2544
-2.0729	-13.1703
-2.1439	-13.0857
-2.2161	-13.0005
-2.2897	-12.9148
-2.3646	-12.8286
-2.4408	-12.7418
-2.5183	-12.6545
